id,quote,author
1885,"„Man ist eigentlich nur lebendig, wenn man sich des Wohles andrer freut.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1886,"„Um Guts zu tun, braucht's keiner Überlegung.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1887,"„Ängstlich ist es, immer zu suchen, aber viel ängstlicher, gefunden zu haben und verlassen zu müssen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1888,"„Dem Schicksal ist es, nicht den Göttern, zu schenken das Leben und zu nehmen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1889,"„Betrachtet man die Alchemie überhaupt, so findet man an ihr dieselbe Entstehung, wie wir [...] bei anderer Art Aberglauben bemerkt haben. Es ist der Mißbrauch des Echten und Wahren, ein Sprung von der Idee, vom Möglichen, zur Wirklichkeit, eine falsche Anwendung echter Gefühle, ein lügenhaftes Zusagen, wodurch unsern liebsten Hoffnungen und Wünschen geschmeichelt wird.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1890,„Schmachtende Liebe vermeidet den Tanz.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1891,"„Aber der Mensch ist nicht bloß ein denkendes, er ist zugleich ein empfindendes Wesen. Er ist ein Ganzes, eine Einheit vielfacher, innig verbundener Kräfte; und zu diesem Ganzen des Menschen muß das Kunstwerk reden, es muß dieser reichen Einheit, dieser einigen Mannigfaltigkeit in ihm entsprechen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1892,"„Man gewöhnt uns von Jugend auf, die Wissenschaften als Objekte anzusehen, die wir uns zueignen, nutzen, beherrschen können. Ohne diesen Glauben würde niemand etwas lernen wollen. Und doch behandelt jeder die Wissenschaften nach seinem Charakter.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1893,"„Ich hörte und sprach das Italienische einmal wieder gern, denn die Sprache bringt doch eine Art von Atmosphäre des Landes mit.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1894,"„Ist denn alles unnütz, was uns nicht unmittelbar Geld in den Beutel bringt, was uns nicht den allernächsten Besitz verschafft?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1895,"„Männer sollten von Jugend auf Uniform tragen, weil sie sich gewöhnen müssen, zusammen zu handeln, sich unter ihresgleichen zu verlieren, in Masse zu gehorchen und ins Ganze zu arbeiten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1896,"„Und doch, bei aller Unvollständigkeit des Literaturwesens, finden wir tausenfältige Wiederholung, woraus hervorgeht, wie beschränkt des Menschen Geist und Schicksal sei.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1897,„Nichts ist gefährlicher für die neue Wahrheit als der alte Irrtum.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1898,"„Ach, daß die Einfalt, daß die Unschuld nie sich selbst und ihren heil'gen Wert erkennt!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1899,"„Wir sind naturforschend Pantheisten, dichtend Polatheisten, sittlich Monotheisten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1900,"„Sobald die Tyrannei aufgehoben ist, geht der Konflikt zwischen Aristokratie und Demokratie unmittelbar an.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1901,„Nichts ist bedeutender in jedem Zustand als die Dazwischenkunft eines Dritten.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1902,"„Nur die Lumpe sind bescheiden, Brave freuen sich der Tat.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1903,"„Es ist mit der Liebe wie mit dem Leben, wie mit dem Atemholen. Freilich ziehe ich die Luft in mich. Willst du das auch Eigennutz nennen? Aber ich hauche sie wieder aus und sage mir, wenn du in der Frühlingssonne sitzest und für Wonne dein Busen stärker atmet, ist das Hauchen nicht eine größere Wonne als das Atemholen; denn das ist Mühe, jenes ist Ruhe [...].“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1904,"„Geheimnisvoll am lichten Tag läßt sich Natur des Schleiers nicht berauben, und das sie deinem Geist nicht offenbaren mag, das zwingst du ihr nicht ab mit Hebeln und mit Schrauben.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1905,„Die Deutschen sind wiederkäuende Tiere.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1906,„Die Kunst baut überall eine Heimat.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1907,"„Wen du nicht verlässest, Genius, Nicht der Regen, nicht der Sturm Haucht ihm Schauer übers Herz.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1908,"„Armer Mensch, an dem der Kopf alles ist!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1909,"„Oh! der beste Mann mag gerne hören, dass er jedes Opfer wert ist, ohne dafür dankbar sein zu dürfen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1910,„Ich bin von je der Ordnung Freund gewesen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1911,"„Alles auf der Welt lässt sich ertragen, nur nicht eine Reihe von schönen Tagen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1912,"„Daß ich erkenne, was die Welt Im Innersten zusammenhält, Schau alle Wirkenskraft und Samen Und tu nicht mehr in Worten kramen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1913,"„Man soll sich vor einem Talente hüten, das man in Vollkommenheit auszuüben nicht Hoffnung hat. Man mag es darin so weit bringen, als man will, so wird man doch immer zuletzt, wenn uns einmal das Verdienst des Meisters klar wird, den Verlust von Zeit und Kräften, die man auf eine solche Pfuschrei gewendet hat, schmerzlich bedauern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1914,"„Wodurch bestätigt sich denn zuletzt der Charakter, als daß er sich in der Tagesbewegung, im Hin- und Wiederwirken bildet?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1915,"„Alle Seelen und Formen von dem, was einst war und künftig sein wird, schweift in dem endlosen Raum ihres Aufenthaltes wolkenartig hin und her, und umgeben die Mütter, und der Magier muss also in ihr Reich gehen, wenn er durch die Macht seiner Kunst über die Form eines Wesens Gewalt haben und ein früheres Geschöpf zu einem Scheinleben hervorrufen will.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1916,"„Newton steht als Mathematiker in so hohem Ruf, dass sich der ungeschickteste Irrtum, nämlich das klare, reine, ewig ungetrübte Licht sei aus dunklen Lichtern zusammengesetzt, bis auf den heutigen Tag erhalten hat. Und sind es nicht Mathematiker, die dieses Absurde noch immer verteidigen?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1917,"„Ein weiser Mann sollte das Wort Narr nicht so oft brauchen, besonders da ihm selbst der Hochmut so lästig ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1918,"„Wenn man zu Hause den Menschen so vieles nachsähe als man auswärts tut, man könnte einen Himmel um sich verbreiten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1919,"„Die Freigebigkeit erwirbt einem jede Gunst, vorzüglich wenn sie von Demut begleitet wird.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1920,"„Kennst du das Land, wo die Zitronen blühen?“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1921,"„Das Wasser ist ein freundliches Element für den, der damit bekannt ist und es zu behandeln weiß.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1922,"„Wer uns am strengsten kritisiert? Ein Dilettant, der sich resigniert.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1923,„Die Kunst ist eine Vermittlerin des Unaussprechlichen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1924,„Das Menschenleben ist seltsam eingerichtet: Nach den Jahren der Last hat man die Last der Jahre.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1925,"„Niemand würde viel in Gesellschaften sprechen, wenn er sich bewußt wäre, wie oft er die Andern mißversteht.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1926,„Die Arbeit macht den Gesellen.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1927,"„Jammer wird Wollust, wenn wir seine klemmende, stechende Empfindung, die unser Herz ängstigt, durch Klagen lindern und zu einem sanften Kitzel verwandeln.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1928,"„Daß soviel Selbstisches in der Liebe ist, und doch, was wär' sie ohne das!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1929,"„Ein deutscher Schriftsteller, ein deutscher Märtyrer! - Ja, mein Guter! Sie werden es nicht anders finden! Und ich selbst kann mich kaum noch beklagen, es ist allen andern nicht besser gegangen, den meisten sogar schlechter, und in England und Frankreich ganz wie bei uns.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1930,"„Die christliche Religion ist eine intentionierte politische Revolution, die, verfehlt, nachher moralisch geworden ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1931,"„Alles, was entsteht, sucht sich Raum und will Dauer; deswegen verdrängt es ein anderes vom Platz und verkürzt seine Dauer.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1932,"„Der Hypochonder ist bald kuriert, wenn euch das Leben recht kujoniert.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1933,"„Tu nur das Rechte in deinen Sachen, das andre wird sich von selber machen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1934,„Im ganzen - haltet euch an Worte!/ Dann geht Ihr durch die sichre Pforte/ Zum Tempel der Gewißheit ein.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1935,"„Wie ungern tritt man nach einer Krankheit vor den Spiegel! Die Besserung fühlt man, und man sieht nur die Wirkung des vergangenen Übels.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1936,"„Ein guter Abend kommt heran, wenn ich den ganzen Tag getan.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1937,"„Die Notwendigkeit, immer unter Menschen zu sein, hat mir gut getan. Manche Rostflecken, die eine zu hartnäckige Einsamkeit über uns bringt, schleifen sich da am besten ab.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1938,"„Nachdenken und Handeln verglich einer mit Rahel und Lea: die eine war anmutiger, die andere furchtbarer.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1939,„So lange der Wirt nur weiter borgt sind wir vergnügt und unbesorgt.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1940,"„Nicht im Augenblicke steh ich still bei so verstockten Sündern, und wer nicht mit mir schreiten will, soll meinen Schritt nicht hindern.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1941,"„Zur Anschauung gesellt sich die Einbildungskraft, diese ist zuerst nachbildend, die Gegenstände nur wiederholend. Sodann ist sie produktiv, indem sie das Angefaßte belebt, entwickelt, erweitert, verwandelt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1942,"„Ein Mann, der Tränen streng entwöhnt, mag sich ein Held erscheinen; doch wenn's im Innern sehnt und dröhnt, geb ihm ein Gott zu weinen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1943,"„Mit einem Herren steht es gut,/ Der, was er befohlen, selber tut.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1944,"„O was ist der Mensch, dass er über sich klagen darf!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1945,"„Der Tausendsackerment! Schlagt ihn tot, den Hund! Er ist ein Rezensent.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1946,"„Sie streiten sich, um Freiheitsrechte; / Genau besehn, sind's Knechte gegen Knechte.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1947,"„So ist es die allmächtige Liebe, die alles bildet, alles hegt.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1948,"„Ich kann mich nicht bereden lassen, ~ Macht mir den Teufel nur nicht klein! ~ Ein Kerl, den alle Menschen hassen, ~ Der muss was sein!“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1949,"„Mit jemand leben oder in jemand leben ist ein großer Unterschied. Es gibt Menschen, in denen man leben kann, ohne mit ihnen zu leben, und umgekehrt. Beides zu verbinden ist nur reinster Liebe und Freundschaft möglich.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1950,"„Aber freilich, wenn wir Deutschen nicht aus dem engen Kreise unserer eigenen Umgebung hinausblicken, so kommen wir gar zu leicht in diesen pedantischen Dünkel. Ich sehe mich daher gern bei fremden Nationen um und rate jedem, es auch seinerseits zu tun.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1951,"„Nicht alles, was der Vortreffliche tut, geschieht auf die vortrefflichste Weise.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1952,"„Wie glücklich würde sich der Affe schätzen, könnt er nur auch ins Lotto setzen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1953,„Wer ist der glücklichste Mensch? Der fremdes Verdienst zu empfinden weiß und am fremden Genuß sich wie am eignen zu freun.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1954,„Die Dummheit weiß von keiner Sorge.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1955,"„Eine Chronik schreibt nur derjenige, dem die Gegenwart wichtig ist.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1956,"„Die Hindus der Wüste geloben, keine Fische zu essen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1957,"„Was euch das Innere stört, dürft ihr nicht leiden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1958,"„Jeglichen Schwärmer schlagt mir ans Kreuz im dreißigsten Jahre, / Kennt er nur einmal die Welt, wird der Betrogne der Schelm.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1959,"„Immer zu mißtrauen, ist Irrtum, wie immer zu trauen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1960,„Erfahrung bleibt die beste Wünschelrute.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1961,"„Denn nicht die Polhöhe allein macht Klima und Witterung, sondern die Bergreihen, besonders jene, die von Morgen nach Abend die Länder durchschneiden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1962,"„Wer kennt sich selbst? Wer weiß, was er vermag? Hat nie der Mutige Verwegnes unternommen? Und was du tust, sagt erst der andre Tag, War es zum Schaden oder Frommen.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1963,"„Da mir alle Tugenden fehlen, werde ich mich auf die Talente legen. Aus dem Kopf kann was werden.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1964,"„Verheiratete Frauen, wenn sie sich auch untereinander nicht lieben, stehen doch stillschweigend miteinander, besonders gegen junge Mädchen, im Bündnis.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1965,„Die Trauer wird durch Trauer nicht herber; durch Trauer wird die Trauer zum Genuß.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1966,„Die Erde wird durch die Liebe frei – durch Taten wird sie groß.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1967,„...und manches Übel flüchtet vor der Heiterkeit.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1968,"„Es täte uns not, daß der Dämon uns täglich am Gängelband führte...“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1969,"„Alles kann der Edle leisten, der versteht und rasch ergreift.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1970,"„Was härter treffe, Kränkung oder Schimpf, will ich nicht untersuchen; jene trifft ins tiefe Mark und diese ritzt die Haut. Der Pfeil des Schimpfs kehrt auf den Mann zurück, doch ein gekränktes Herz erholt sich schwer.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1971,"„Leider lässt sich eine wahrhaftige Dankbarkeit mit Worten nicht ausdrücken, und ebenso wenig darf sie an eine unmittelbare Wiedervergeltung denken.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
1972,„Im Kleinen ist man nicht allein.“―Johann Wolfgang von Goethe,Johann Wolfgang von Goethe
1973,"„So, in ewiger Dämmerung und Einsamkeit beharrend, sind die Mütter schaffende Wesen, sie sind das schaffende und erhaltende Prinzip, von dem alles ausgeht, was auf der Oberfläche der Erde Gestalt und Leben hat. Was zu atmen aufhört, geht als geistige Natur zu ihnen zurück, und sie bewahren es, bis es wieder Gelegenheit findet, in ein neues Dasein zu treten.“―Johann Wolfgang von Goethe",Johann Wolfgang von Goethe
